Status,Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price
bad,0,rent,60,25,single,yes,partime,47,120,0,0,1200,1460
bad,0,rent,36,18,single,yes,others,38,33,0,0,300,350
bad,0,parents,36,35,single,no,freelance,35,NA,0,0,875,950
good,9,other,60,31,married,no,fixed,60,130,0,0,1500,1700
good,14,owner,60,40,married,no,fixed,60,110,5000,0,1000,1646
good,4,parents,36,20,single,no,fixed,35,60,0,0,550,587
good,5,parents,36,28,married,no,fixed,45,107,0,0,1160,1959
bad,0,rent,36,22,single,no,partime,42,65,0,0,430,550
good,4,parents,36,28,married,no,fixed,35,173,0,0,1000,1300
good,13,owner,60,35,married,no,fixed,60,134,4500,700,1000,1894
good,8,owner,60,41,married,no,freelance,60,173,8000,0,1200,1570
bad,1,parents,60,22,single,no,freelance,35,78,3500,0,2275,2300
good,5,ignore,48,51,divorced,no,fixed,35,95,6000,0,500,645
good,3,rent,36,21,single,no,fixed,44,89,0,0,400,500
bad,1,owner,60,40,married,yes,fixed,60,155,2500,0,1650,1650
bad,3,owner,36,45,married,yes,fixed,60,87,3500,0,650,650
good,0,parents,48,22,single,no,freelance,45,NA,0,0,4000,4500
bad,1,parents,36,31,married,no,fixed,35,61,4000,0,700,800
good,3,priv,60,35,married,no,fixed,75,185,3500,1200,700,845
good,20,owner,12,48,separated,no,freelance,75,300,18000,0,760,1369
bad,3,owner,36,40,married,yes,freelance,60,NA,4500,0,575,775
good,10,owner,36,37,married,yes,fixed,60,320,15000,1000,1000,2191
good,1,owner,36,20,single,no,partime,35,139,4000,0,375,425
good,8,rent,48,36,married,no,fixed,76,159,0,0,830,939
good,6,other,48,35,married,no,fixed,60,79,15000,0,2000,2504
good,0,other,36,26,married,no,fixed,45,260,0,0,725,775
bad,0,rent,60,60,married,no,others,55,100,8000,0,2500,2500
good,12,owner,60,54,married,yes,fixed,75,231,15000,0,1950,2500
good,6,rent,60,31,single,no,fixed,43,82,0,0,800,946
bad,3,parents,60,30,married,yes,fixed,45,120,4000,0,1500,1621
bad,0,parents,18,19,single,no,fixed,35,91,0,0,650,650
good,12,rent,36,30,married,no,fixed,65,203,0,0,1500,2700
good,13,parents,60,34,single,no,fixed,35,96,0,0,750,775
bad,0,owner,60,39,married,yes,freelance,45,NA,10000,0,1500,1699
good,4,priv,24,44,married,no,freelance,60,NA,2900,0,1800,2750
bad,8,other,36,39,married,no,fixed,35,NA,0,0,450,550
good,8,owner,24,36,married,no,fixed,60,90,6000,1500,900,1715
good,10,owner,36,52,married,no,freelance,35,225,25000,0,2000,2315
good,5,owner,60,36,married,yes,fixed,35,205,9000,1500,1050,1168
bad,5,parents,48,20,single,no,others,45,NA,0,0,2500,3542
bad,2,owner,60,35,single,no,fixed,35,51,4000,0,1400,1628
good,21,owner,60,40,married,yes,fixed,60,144,6500,0,2000,2230
bad,3,parents,60,34,single,yes,partime,35,80,0,0,1100,1265
bad,0,rent,60,38,married,no,freelance,35,NA,0,0,1300,1636
good,14,parents,60,32,married,yes,fixed,35,140,0,0,1150,1273
good,23,owner,60,50,married,no,fixed,45,90,3000,0,950,1101
good,3,owner,48,25,married,no,freelance,35,107,4500,1900,1000,1250
good,4,owner,36,32,married,no,fixed,45,190,13000,2000,800,2400
good,8,owner,60,34,married,yes,fixed,45,145,5000,0,1100,1110
good,11,rent,12,29,single,no,fixed,44,93,0,0,700,1667
good,2,rent,60,40,married,no,fixed,60,145,500,0,1550,1621
good,3,parents,48,24,single,no,fixed,35,55,3000,0,850,875
good,3,parents,48,28,married,no,fixed,45,173,0,0,1000,2057
good,6,rent,60,34,married,no,fixed,86,110,0,0,800,2263
bad,0,rent,60,38,married,yes,partime,75,NA,0,0,1000,1235
good,20,owner,60,39,married,no,fixed,60,68,13000,0,900,975
good,0,owner,24,52,married,no,others,45,170,6500,0,500,600
good,8,owner,60,33,married,no,fixed,45,160,2000,0,1050,2277
bad,5,owner,48,49,widow,no,others,35,48,4000,0,1100,1438
good,17,owner,48,46,married,no,fixed,35,128,4000,0,1400,1718
bad,2,rent,48,44,separated,no,fixed,48,125,5000,800,1600,2500
good,0,parents,60,22,single,no,partime,35,72,0,0,1100,1131
good,20,owner,60,44,married,no,fixed,60,115,4000,0,1250,1463
good,5,rent,60,42,separated,yes,freelance,89,288,15000,0,1800,2148
good,16,owner,36,40,married,no,fixed,60,160,4000,0,1300,2305
good,14,owner,60,38,married,no,fixed,60,114,5000,400,1200,2062
good,1,rent,6,38,married,no,partime,72,118,0,0,125,375
good,1,parents,48,21,single,no,fixed,35,60,0,0,850,1195
bad,1,rent,24,24,single,no,partime,49,139,0,0,500,550
good,12,rent,48,36,married,no,fixed,80,195,0,0,1800,2272
good,3,parents,48,29,separated,no,fixed,35,108,0,0,900,1263
bad,2,rent,18,46,married,yes,fixed,74,140,0,0,200,380
good,18,parents,60,42,divorced,yes,fixed,35,145,0,0,1000,1025
good,15,owner,36,43,married,yes,fixed,60,105,5000,0,400,1631
bad,2,parents,60,20,single,no,fixed,35,56,3500,0,1300,1637
good,14,owner,60,28,married,no,fixed,35,216,4000,0,1750,2270
bad,0,parents,36,21,single,no,partime,35,130,2000,0,875,1075
good,3,owner,60,27,married,no,fixed,35,120,4000,1500,1800,2090
good,1,owner,60,27,married,no,fixed,35,90,2000,0,1150,1470
bad,6,rent,60,38,married,yes,fixed,55,103,0,0,1100,1303
bad,0,owner,36,42,married,no,freelance,60,NA,5000,0,1350,1850
good,3,owner,60,33,married,yes,fixed,45,193,10000,1500,1300,1730
good,6,parents,18,25,married,no,fixed,45,164,0,0,1250,1890
good,18,rent,60,37,married,no,fixed,70,100,0,0,1300,1345
good,30,owner,12,56,married,no,freelance,45,60,12000,0,1375,1700
good,25,priv,12,55,single,no,freelance,35,92,25000,0,150,400
good,1,owner,60,22,single,no,fixed,35,300,4000,200,1350,1450
good,18,rent,48,53,married,no,fixed,54,92,0,0,1340,1345
good,5,owner,36,53,married,yes,others,35,227,8500,0,1550,1985
bad,5,rent,48,31,married,yes,fixed,60,150,0,0,800,1707
good,14,owner,60,40,married,no,fixed,45,91,0,0,1100,1565
bad,0,parents,60,33,married,yes,freelance,60,NA,0,0,2000,2235
good,10,priv,60,48,married,no,fixed,35,161,9000,0,900,1100
good,39,owner,60,58,married,no,fixed,35,113,3500,0,1380,1623
good,0,priv,48,41,married,no,fixed,75,146,10000,0,1370,1623
good,1,parents,36,24,single,no,fixed,35,70,0,0,700,1067
bad,5,rent,60,37,married,no,fixed,77,318,5000,0,1750,2953
good,10,owner,60,34,married,no,fixed,45,115,9500,0,1450,1721
bad,1,rent,60,36,married,yes,partime,84,90,0,0,1100,1184
good,3,priv,60,27,married,no,fixed,35,215,5000,2800,1500,1682
good,8,owner,24,30,married,yes,fixed,35,340,1200,0,1000,1893
bad,1,rent,60,31,divorced,yes,partime,39,42,0,0,1200,1265
good,0,owner,24,18,single,no,partime,35,104,12000,0,1700,1726
good,20,priv,60,59,married,no,freelance,35,81,18000,0,1200,1349
bad,8,rent,48,30,single,no,fixed,46,114,0,0,1650,1659
good,0,priv,60,42,married,no,partime,35,210,1500,0,1250,1518
good,3,owner,48,29,married,no,fixed,35,83,4500,1170,700,837
bad,3,rent,48,39,married,yes,fixed,97,223,0,0,1250,1609
good,17,other,48,40,married,no,fixed,60,117,6000,960,1200,1893
bad,14,owner,60,47,widow,yes,fixed,35,100,4000,2000,1475,1475
bad,11,parents,60,30,married,yes,fixed,45,105,5000,0,1500,2500
bad,24,other,60,41,married,yes,freelance,75,NA,0,0,2200,2428
good,2,parents,36,25,single,no,fixed,35,110,0,0,500,1200
good,3,parents,60,23,single,no,freelance,35,42,10000,0,2000,2203
good,14,owner,60,35,married,no,fixed,35,80,3500,0,1100,1622
bad,20,owner,60,43,married,yes,fixed,45,120,10000,0,2000,2700
good,5,rent,24,41,married,no,freelance,44,90,8000,0,600,1218
good,15,owner,60,50,married,yes,fixed,35,112,4000,0,1150,1400
good,3,owner,36,26,married,no,fixed,35,136,6000,4500,900,1421
bad,7,owner,36,38,married,yes,fixed,45,85,3400,1500,450,550
good,7,owner,60,33,married,no,freelance,60,144,4500,0,1100,1245
good,9,owner,60,42,married,no,fixed,75,140,7000,0,1000,1423
good,2,rent,48,22,married,no,fixed,53,183,0,0,1300,1300
good,2,rent,60,38,single,no,fixed,70,250,NA,0,1300,1365
bad,1,priv,36,28,married,no,freelance,45,NA,6000,0,1000,1150
bad,0,rent,60,24,married,no,partime,41,56,0,0,1308,1558
good,2,priv,60,24,married,no,fixed,35,170,5000,1500,1150,1200
good,16,rent,36,41,married,no,fixed,52,71,0,0,900,950
bad,3,rent,60,39,married,yes,fixed,69,94,0,0,1450,1546
bad,1,rent,60,34,married,no,fixed,56,112,4000,1500,1400,1508
good,12,rent,36,55,married,no,fixed,57,115,0,0,800,1250
bad,0,owner,60,64,widow,no,others,35,100,8000,0,1980,2038
good,3,other,48,32,single,yes,fixed,35,71,0,0,1000,1200
good,14,rent,36,47,married,no,fixed,73,125,6500,0,600,825
bad,0,parents,60,25,single,no,partime,35,35,0,0,1150,1351
good,9,owner,60,25,married,no,fixed,60,200,13500,5000,1900,2115
bad,0,rent,48,35,married,no,partime,106,160,0,0,930,930
bad,0,rent,48,24,married,no,partime,35,NA,0,0,600,1452
bad,1,parents,60,43,married,yes,fixed,90,179,0,0,1600,1896
bad,2,parents,36,21,single,no,freelance,35,221,0,0,500,650
good,4,owner,48,22,married,no,fixed,35,214,10000,3000,1250,1566
good,20,owner,60,56,married,no,fixed,35,145,5000,0,1600,1763
good,2,other,48,25,single,no,fixed,35,142,0,0,1000,1440
good,8,owner,60,56,married,no,freelance,45,200,30000,0,1400,1500
good,13,owner,60,36,married,no,fixed,45,72,3500,45,1400,1625
good,5,owner,24,59,married,no,fixed,35,105,18000,0,1800,1965
good,13,owner,60,58,married,no,fixed,75,211,7500,2000,800,1214
bad,0,owner,60,40,married,yes,partime,90,90,8000,0,1000,1189
good,25,owner,12,49,married,no,freelance,60,100,5500,0,1000,1998
bad,5,rent,54,27,married,no,fixed,47,118,0,0,1500,1600
bad,2,owner,60,44,married,no,fixed,60,88,2000,0,1450,1452
good,5,owner,24,26,married,no,fixed,45,147,10000,300,450,1522
bad,5,rent,48,49,widow,yes,freelance,45,NA,0,0,1000,2193
good,18,owner,60,45,single,yes,fixed,35,197,2000,0,1500,1578
bad,1,priv,60,24,married,no,partime,35,127,3500,2000,1700,1825
bad,0,rent,60,25,married,yes,fixed,69,235,0,0,1400,1650
good,12,owner,60,56,married,no,freelance,35,126,17000,0,3000,3745
good,5,owner,36,43,married,no,freelance,45,NA,4000,0,1800,2300
good,2,other,24,30,married,yes,fixed,45,233,0,0,900,1189
good,1,owner,60,47,married,no,fixed,75,78,4000,0,1500,1711
good,2,owner,48,30,single,no,fixed,35,106,4000,0,660,1060
good,14,owner,60,28,married,no,fixed,45,178,4000,700,600,700
bad,8,owner,60,64,married,no,freelance,60,111,NA,NA,1895,2596
bad,2,owner,60,29,married,yes,partime,35,71,6000,0,700,2700
bad,0,parents,60,26,separated,no,others,35,NA,0,0,950,1735
good,1,parents,48,24,single,no,fixed,35,53,0,0,1200,1215
good,18,owner,36,43,married,no,fixed,90,116,4000,0,400,985
good,30,owner,12,52,single,no,fixed,35,237,5000,500,800,1800
good,3,rent,48,34,married,no,fixed,77,165,5000,0,1287,1693
good,3,parents,24,25,single,yes,fixed,35,128,0,0,300,1397
good,25,owner,18,40,married,no,freelance,75,NA,5000,1600,375,375
good,1,owner,60,61,single,no,others,35,216,8000,0,1200,1236
good,16,owner,60,51,married,no,fixed,60,155,4000,0,900,925
good,10,owner,60,37,single,yes,others,35,NA,78000,0,1250,1418
good,0,parents,24,41,married,no,fixed,60,105,3500,0,450,600
bad,0,parents,60,27,married,no,partime,45,82,0,0,1400,1520
good,8,owner,36,52,married,no,fixed,60,695,18000,0,750,2095
good,13,owner,60,31,married,no,fixed,45,180,7500,1400,1200,1491
good,6,owner,60,28,married,no,freelance,60,125,0,0,800,1700
bad,13,rent,36,44,married,yes,freelance,84,85,0,0,1150,1325
good,13,owner,24,41,married,no,fixed,60,167,6000,1122,400,850
bad,0,parents,60,18,single,no,partime,35,45,0,0,900,1001
good,3,owner,60,43,married,no,freelance,45,174,9000,1692,1900,2374
bad,2,owner,60,25,single,no,partime,35,95,4500,3000,1080,1296
good,20,owner,6,48,married,yes,freelance,35,NA,14000,0,500,1351
good,25,owner,60,50,married,yes,freelance,75,314,10000,0,1350,1417
good,1,rent,60,21,single,no,fixed,46,110,0,0,1450,1517
good,19,owner,60,35,married,no,fixed,45,163,8000,340,1100,1269
good,3,owner,30,37,married,no,fixed,75,80,4000,0,650,1270
good,16,owner,60,30,married,no,fixed,35,110,5000,200,1000,1000
good,0,owner,60,25,married,no,partime,35,90,1500,500,900,990
good,1,owner,60,55,married,no,others,35,83,13000,0,900,925
good,11,owner,60,27,married,no,fixed,45,190,3000,0,1200,1537
bad,6,parents,60,26,single,no,fixed,35,92,0,0,600,1300
bad,2,owner,48,50,married,no,partime,35,80,4000,0,800,1330
good,16,parents,36,45,single,no,fixed,35,76,0,0,500,1210
good,4,rent,60,26,married,no,fixed,54,187,0,0,1500,1520
bad,2,priv,60,53,married,no,partime,75,170,3000,180,1900,2180
good,31,owner,24,58,married,no,fixed,35,160,3000,0,700,700
good,0,owner,18,44,married,no,freelance,60,109,NA,0,350,550
bad,2,priv,60,28,married,no,fixed,35,165,3000,0,500,1650
bad,16,rent,24,40,married,no,freelance,65,50,10000,5000,1400,1636
bad,25,rent,36,50,married,yes,freelance,64,36,0,0,625,650
good,1,parents,36,21,single,no,partime,35,92,2000,0,700,1162
bad,7,other,60,35,married,yes,fixed,45,120,0,0,1400,1715
good,7,other,48,34,married,no,freelance,45,37,0,0,800,941
good,40,other,60,61,married,yes,fixed,60,242,0,0,1000,1100
good,4,owner,60,55,widow,no,others,35,NA,NA,0,1200,1318
good,10,owner,48,36,married,yes,freelance,75,214,10000,0,1143,1143
bad,16,rent,48,37,married,yes,fixed,68,234,0,0,1000,1606
good,2,owner,36,34,married,no,fixed,60,125,59000,900,1500,3000
good,14,other,48,36,married,no,fixed,35,251,0,0,1000,1550
good,3,owner,18,40,married,no,fixed,45,140,4000,0,400,1772
good,13,owner,24,47,married,yes,fixed,75,300,12000,0,1000,1340
good,18,owner,24,61,married,no,freelance,45,119,8000,0,1100,1340
good,19,owner,48,37,married,no,fixed,60,158,7000,3000,1000,1156
good,15,owner,60,50,married,no,fixed,35,91,3000,0,1150,1200
good,1,parents,60,22,married,no,partime,35,195,120000,0,1550,1550
good,2,owner,60,29,married,yes,fixed,35,160,3000,0,900,1310
bad,2,owner,60,26,single,yes,fixed,35,110,7000,0,535,1710
good,30,owner,60,53,married,no,freelance,35,201,25000,0,1360,1450
good,20,owner,24,51,married,no,fixed,75,130,10000,0,500,1238
good,7,owner,48,29,married,no,fixed,35,68,3500,0,500,1700
good,23,other,36,56,separated,no,freelance,35,157,0,0,1800,2320
good,2,parents,48,25,single,yes,fixed,35,233,0,0,1000,1090
bad,5,parents,24,26,single,yes,fixed,35,104,0,0,1000,1314
good,18,owner,60,34,married,no,fixed,35,168,12000,0,800,1103
good,3,parents,48,48,married,no,fixed,35,120,0,0,1300,1470
good,1,owner,60,22,married,yes,fixed,45,230,2000,288,800,1588
bad,1,owner,60,55,married,yes,others,45,136,30000,0,1400,1424
good,28,owner,60,52,married,no,fixed,35,185,4000,1000,900,1428
good,7,owner,60,47,married,no,fixed,75,155,3000,200,675,975
good,9,rent,60,25,married,no,fixed,50,145,0,0,1100,1250
good,1,rent,60,28,married,no,fixed,62,169,0,0,1200,2068
bad,0,rent,48,52,single,yes,fixed,49,135,0,0,1000,1200
good,8,priv,60,49,married,no,fixed,45,120,3000,0,900,985
good,10,owner,30,37,married,no,fixed,60,200,7000,0,750,1923
bad,7,parents,36,31,separated,no,fixed,35,197,0,0,1200,1200
good,5,owner,48,48,married,no,fixed,60,130,5000,0,650,795
good,7,owner,36,25,single,no,fixed,35,55,9000,0,1000,1215
good,2,parents,48,29,single,no,fixed,35,111,0,0,1000,1854
bad,3,priv,48,28,married,no,fixed,60,136,3500,2500,1000,1200
good,45,owner,30,64,married,no,freelance,45,157,20000,0,1000,1588
bad,10,owner,60,49,widow,no,fixed,35,160,3000,0,1650,1659
good,0,parents,36,22,single,no,partime,35,81,2500,0,400,775
good,16,owner,60,31,married,no,fixed,60,160,12000,0,1850,1862
good,10,owner,24,52,married,no,fixed,60,81,5000,0,250,1003
good,17,owner,24,51,married,no,freelance,35,NA,5000,0,800,1630
good,25,owner,60,50,married,no,fixed,75,85,8000,0,1500,2075
good,15,owner,48,40,single,no,fixed,35,95,7000,4000,800,1086
good,27,owner,12,45,married,no,fixed,60,142,5000,0,400,985
good,6,owner,60,63,widow,no,others,35,54,13000,0,1000,1063
good,1,other,24,20,single,no,partime,45,48,3000,0,700,980
bad,14,owner,36,37,married,yes,fixed,75,120,13000,3500,1250,1350
good,6,owner,48,53,married,no,freelance,60,178,15000,0,800,1371
bad,8,other,60,28,divorced,yes,fixed,35,102,0,0,1100,1421
bad,5,owner,36,59,married,no,freelance,35,NA,NA,0,700,1100
good,8,parents,48,24,single,no,fixed,35,96,0,0,1000,1540
good,2,parents,60,26,single,no,freelance,35,8,0,0,900,984
bad,33,rent,60,53,married,no,fixed,46,106,0,0,850,1371
good,13,owner,36,40,married,no,fixed,45,193,3000,0,700,1000
bad,2,owner,36,22,single,no,freelance,35,NA,11000,0,375,450
good,5,parents,60,23,single,no,fixed,35,120,0,0,1300,2100
bad,11,owner,60,42,married,no,fixed,60,80,3600,0,1200,1322
good,8,owner,60,31,married,no,fixed,35,98,5000,1000,1400,1720
good,0,parents,60,24,single,yes,fixed,35,241,0,0,1100,1600
good,2,parents,60,48,married,yes,fixed,45,106,1500,0,1000,1253
good,8,owner,24,25,married,no,fixed,35,160,3000,0,800,1092
good,3,rent,48,28,single,no,fixed,51,160,0,0,550,1440
bad,6,rent,60,47,married,yes,freelance,45,NA,3000,0,1000,1000
good,14,owner,36,40,married,no,fixed,45,80,3000,0,900,1263
good,30,owner,48,66,married,no,freelance,35,178,7000,0,1000,1108
bad,0,rent,36,55,married,yes,fixed,94,193,0,0,600,1100
bad,2,parents,60,22,single,no,fixed,35,60,0,0,1175,1175
bad,1,rent,48,29,widow,no,others,43,80,0,0,1250,1500
good,13,other,60,37,married,no,fixed,60,103,NA,0,1300,1966
good,20,owner,60,51,married,no,fixed,45,107,2000,0,1000,1536
good,4,rent,36,60,separated,no,fixed,46,111,0,0,500,750
good,1,owner,60,60,married,no,others,45,200,7000,0,1000,1179
good,8,owner,48,34,married,no,freelance,45,NA,8000,3600,600,1699
bad,0,owner,60,58,single,no,others,35,19,NA,0,700,1332
bad,0,other,48,32,single,no,partime,35,182,0,0,800,907
good,25,owner,36,46,married,no,fixed,90,145,12000,0,1100,2400
bad,4,rent,60,23,single,yes,fixed,45,97,0,0,1250,1635
good,8,other,30,40,married,no,fixed,45,148,0,0,850,1370
good,21,owner,36,44,married,no,fixed,75,170,4000,0,1200,1650
bad,10,owner,48,50,separated,no,freelance,35,NA,80000,0,1800,2038
bad,1,rent,36,47,married,yes,freelance,105,NA,0,0,500,500
good,5,rent,36,33,married,no,partime,52,73,0,0,400,750
bad,2,other,60,45,married,yes,partime,60,90,0,0,1000,1457
good,12,owner,60,39,single,yes,fixed,35,125,4000,0,1000,1516
good,2,parents,60,22,single,no,freelance,35,115,0,0,1250,1263
good,8,owner,60,29,married,no,fixed,45,192,6000,2500,1300,1595
good,3,owner,60,32,single,no,fixed,35,84,5000,3000,600,999
good,2,parents,60,25,married,no,freelance,35,150,2000,0,1000,1302
good,2,rent,36,31,married,no,freelance,46,111,0,0,1000,1800
bad,0,rent,48,25,married,yes,partime,49,139,0,0,1450,1701
good,7,rent,60,33,married,no,fixed,84,240,0,0,1000,1928
bad,2,parents,36,21,single,no,fixed,35,50,0,0,500,900
bad,0,parents,48,26,married,no,partime,45,76,0,0,700,2300
good,1,owner,48,48,married,no,freelance,45,188,14000,0,900,1082
good,30,rent,36,53,married,no,partime,70,95,0,0,800,800
good,3,owner,48,63,married,no,others,35,145,4000,0,350,969
good,3,rent,60,36,married,no,partime,42,72,0,0,850,1263
good,0,parents,36,20,single,no,partime,35,120,0,0,1100,1100
good,4,parents,48,23,single,no,fixed,35,85,0,0,1200,1350
good,10,priv,36,47,married,yes,fixed,45,60,5000,0,250,1343
good,8,owner,12,32,married,yes,fixed,45,211,4500,0,800,2014
bad,0,owner,48,54,widow,no,partime,35,67,5000,0,760,860
good,3,owner,60,28,married,no,partime,35,143,5500,3000,1150,1292
bad,1,rent,48,30,single,no,freelance,35,NA,0,0,1300,1500
bad,15,owner,24,47,married,yes,freelance,45,NA,5000,0,250,500
good,1,owner,60,42,married,no,fixed,60,76,5000,0,1000,1299
good,8,owner,60,30,married,no,fixed,60,106,7000,4000,700,999
good,20,owner,36,51,married,no,fixed,45,90,3500,0,675,775
bad,11,priv,60,39,married,no,fixed,60,120,3000,1000,1450,1499
bad,2,parents,60,35,married,no,partime,45,85,0,0,1000,1542
bad,1,parents,60,22,married,yes,partime,45,183,0,0,1600,1739
bad,7,owner,60,25,married,no,fixed,35,75,3000,0,1350,1674
good,0,owner,60,50,single,no,fixed,35,120,0,0,1400,1430
good,22,owner,48,39,single,no,fixed,35,83,2500,0,650,1265
good,1,owner,48,41,married,no,freelance,60,102,4000,0,1000,1090
bad,1,rent,36,37,married,yes,fixed,97,71,0,0,1300,1700
good,1,parents,60,45,married,yes,fixed,60,92,6000,0,1220,1466
good,18,rent,60,53,married,no,fixed,71,107,4000,0,1300,1450
good,5,rent,36,52,married,yes,freelance,35,NA,0,0,850,950
good,8,parents,12,27,single,no,freelance,35,150,3000,0,275,550
good,0,rent,60,21,single,no,fixed,47,120,0,0,1400,1550
bad,7,priv,48,30,married,no,partime,60,112,1500,0,900,1165
good,3,owner,36,42,married,no,fixed,60,60,6000,0,1200,1500
good,0,rent,36,34,single,no,partime,43,78,0,0,1200,1550
good,6,owner,36,36,married,no,fixed,60,73,3500,0,475,675
good,7,rent,60,34,married,no,fixed,48,130,0,0,1150,1549
good,14,owner,18,29,married,no,fixed,35,165,6000,2500,600,1370
good,4,owner,60,39,married,no,freelance,45,NA,7500,0,1300,1508
bad,1,parents,60,33,married,yes,freelance,45,NA,0,0,1000,1471
bad,0,rent,60,33,married,no,partime,77,166,0,0,850,984
