Performance,Finishing,Passing,Defending,Tackling,Dribbling,Shooting,Stamina,Speed,Balance,Vision,Diving,Handling
69,16,36,9,11,17,35,52,43,56,31,73,73
77,77,76,12,14,82,70,64,85,78,76,8,8
66,33,56,70,71,72,69,72,76,75,57,13,13
73,42,64,70,75,63,66,85,77,60,58,5,5
76,51,82,64,66,75,74,86,68,75,77,15,15
68,69,62,32,29,67,68,67,76,60,58,11,11
62,16,73,59,53,62,23,81,65,59,64,14,14
57,63,46,10,12,64,64,61,72,85,43,13,13
59,56,64,55,51,61,57,62,62,58,60,6,6
66,51,66,41,38,67,50,86,67,90,67,8,8
65,58,63,34,33,64,66,92,64,64,72,8,8
64,8,65,66,65,66,38,64,71,56,54,9,9
70,68,68,52,46,70,72,71,80,85,72,6,6
63,63,72,54,47,69,67,44,41,58,71,12,12
66,21,60,63,71,47,42,70,54,69,41,7,7
63,63,71,56,60,58,72,71,65,57,70,6,6
70,39,74,65,70,74,65,79,85,58,49,9,9
65,64,63,17,12,61,62,67,74,60,67,12,12
62,36,62,65,63,54,42,62,63,61,57,9,9
58,22,49,56,50,25,53,59,51,33,53,9,9
60,55,66,56,55,52,63,67,58,59,65,11,11
71,10,32,19,13,11,18,50,61,68,31,71,71
60,60,56,40,41,64,57,64,74,64,50,8,8
65,65,61,35,34,65,65,71,78,71,54,9,9
62,42,66,68,61,62,45,65,72,77,60,12,12
65,19,23,7,10,12,20,55,43,61,36,64,64
73,71,68,43,40,74,76,69,78,44,67,9,9
68,67,72,21,16,65,63,62,81,71,73,12,12
64,53,56,13,26,65,69,70,57,67,51,10,10
61,24,49,57,58,25,41,67,58,43,52,11,11
66,55,66,26,34,67,74,74,71,76,63,6,6
63,46,57,63,56,22,65,67,46,48,46,14,14
70,63,71,14,21,77,72,68,83,70,56,5,5
75,62,77,52,47,77,74,77,68,79,80,13,13
67,39,61,64,70,60,31,80,74,71,58,5,5
62,56,60,60,61,63,53,72,76,70,56,14,14
66,45,70,62,64,56,61,92,73,59,64,11,11
73,74,63,38,30,73,73,66,86,79,60,10,10
77,27,77,76,79,38,41,74,73,57,44,11,11
75,56,83,52,49,69,81,78,75,61,77,14,14
64,53,59,64,66,58,53,75,82,59,54,10,10
65,36,66,66,71,53,56,78,72,58,58,11,11
71,51,70,70,76,72,65,76,84,82,66,9,9
77,57,55,80,78,41,43,76,68,57,44,9,9
62,39,67,57,60,64,52,71,70,62,72,7,7
76,26,70,73,79,70,36,79,78,78,62,9,9
63,38,55,65,63,61,56,83,72,60,44,7,7
64,13,32,13,11,10,42,37,41,62,34,61,61
72,64,75,74,79,66,76,79,74,71,70,10,10
63,29,58,62,63,39,40,81,73,53,35,11,11
60,50,76,61,42,60,39,82,63,56,57,8,8
64,27,59,67,67,45,40,67,54,57,54,15,15
63,59,58,15,18,62,59,80,90,81,58,13,13
49,11,33,11,10,7,37,52,62,45,37,51,51
63,44,58,63,59,57,47,86,82,71,64,13,13
61,55,64,51,42,50,63,72,72,74,66,10,10
75,72,81,66,67,72,84,87,69,67,72,8,8
59,40,66,43,52,54,51,77,62,72,63,15,15
60,45,63,12,17,56,52,75,77,74,63,13,13
64,56,64,34,27,65,60,73,82,78,55,11,11
64,63,63,49,32,75,70,67,67,69,59,7,7
75,45,65,74,73,60,60,69,67,52,50,12,12
70,35,74,60,63,54,73,65,41,54,66,12,12
72,13,32,12,13,13,35,52,58,43,18,71,71
63,61,55,22,20,65,57,71,93,72,51,11,11
61,42,53,48,49,64,45,84,83,73,53,11,11
71,29,73,69,71,67,58,76,78,66,48,10,10
71,57,76,68,65,67,66,83,62,70,77,12,12
63,41,61,59,61,62,54,44,64,62,48,9,9
58,24,53,56,59,36,42,49,63,31,32,14,14
69,44,75,68,73,67,61,88,68,81,44,13,13
67,38,63,66,68,63,52,72,78,53,52,6,6
61,57,53,25,12,70,47,37,83,73,57,7,7
80,55,70,79,83,72,71,84,85,66,65,6,6
66,65,53,10,20,63,73,62,76,41,54,6,6
59,52,69,40,44,53,62,72,74,57,54,6,6
73,44,53,74,73,36,53,55,62,55,54,6,6
77,81,77,53,44,77,64,59,66,81,83,6,6
62,72,59,14,24,59,59,66,66,71,55,14,14
75,77,61,15,20,71,73,78,78,70,63,11,11
59,21,54,60,61,61,56,64,73,78,52,11,11
68,31,72,67,70,57,52,64,67,72,47,6,6
72,67,76,73,66,71,70,75,66,63,75,15,15
61,64,61,16,16,60,50,64,74,58,61,11,11
78,68,77,62,76,85,75,84,84,82,76,10,10
71,73,67,14,10,72,76,49,67,69,40,14,14
57,8,34,9,10,11,31,50,53,56,31,61,61
68,36,50,71,68,39,30,54,63,42,37,13,13
57,54,54,53,55,62,65,70,72,60,50,9,9
63,13,13,10,12,11,27,32,50,47,17,64,64
46,24,56,49,52,33,30,58,49,82,51,9,9
59,63,56,11,30,47,59,65,69,71,57,10,10
60,55,72,50,51,63,52,73,64,60,64,10,10
63,71,54,31,24,64,66,65,66,65,52,11,11
63,10,21,10,11,10,12,52,56,44,31,67,67
60,23,45,62,61,22,48,53,63,45,31,5,5
61,63,43,22,14,61,62,67,78,84,57,15,15
49,38,45,54,50,60,44,47,64,72,29,7,7
61,62,48,21,22,63,60,78,84,82,54,13,13
66,63,64,40,43,67,47,79,78,80,58,12,12
62,52,59,61,60,56,62,82,69,70,57,5,5
68,12,30,10,16,11,38,31,42,46,31,68,68
72,68,63,24,18,71,81,66,87,76,54,13,13
74,62,70,20,24,76,72,71,76,72,69,15,15
60,49,65,54,50,55,56,81,66,74,54,9,9
61,63,50,21,13,66,49,68,80,60,48,8,8
75,68,66,28,22,78,73,77,79,81,70,8,8
65,19,24,11,11,17,30,50,45,56,33,69,69
56,27,52,56,57,53,53,70,69,58,48,13,13
60,59,63,43,51,57,75,71,76,65,67,9,9
62,11,54,56,57,27,41,72,71,58,47,6,6
65,49,70,74,72,62,64,73,74,52,64,12,12
69,68,51,16,25,66,71,74,82,73,65,8,8
65,51,61,19,24,71,63,62,81,71,49,11,11
58,13,59,58,65,57,44,72,83,71,36,8,8
66,72,65,33,29,65,62,70,88,70,65,10,10
74,59,75,58,59,79,66,83,75,70,75,11,11
62,27,63,55,56,60,35,82,79,58,51,14,14
65,57,67,54,56,54,45,90,75,85,69,10,10
74,18,11,14,12,10,33,47,41,51,27,79,79
62,44,61,62,62,57,61,81,82,39,57,14,14
58,59,51,21,20,57,59,59,71,58,56,8,8
54,46,59,54,54,46,55,61,55,53,52,5,5
68,70,58,43,36,67,69,53,88,75,58,9,9
57,57,50,18,23,55,63,74,80,78,52,14,14
72,47,72,66,70,67,76,81,82,59,58,5,5
69,69,66,50,57,71,84,69,69,78,66,13,13
62,29,69,60,60,54,52,68,65,56,49,8,8
55,19,26,13,14,13,33,53,60,55,26,59,59
57,26,56,58,53,33,41,49,64,45,36,9,9
75,33,73,74,73,54,55,66,60,59,59,11,11
59,41,64,58,56,51,54,64,57,64,56,13,13
61,56,48,18,21,66,50,70,84,74,46,9,9
57,43,40,23,25,70,51,53,90,71,36,7,7
62,48,60,62,60,57,67,86,64,59,50,14,14
62,36,57,63,58,57,28,84,74,74,53,6,6
57,50,55,37,32,57,53,44,81,64,62,10,10
64,58,61,12,18,66,63,69,81,78,50,6,6
60,66,49,16,30,50,64,71,63,82,51,15,15
67,59,70,65,65,64,54,80,70,63,68,12,12
67,38,56,70,65,42,68,55,66,58,58,12,12
69,66,66,29,28,65,72,73,69,64,64,9,9
74,36,70,69,77,72,74,85,85,58,69,15,15
62,58,62,38,39,63,63,67,62,76,62,10,10
64,26,56,62,66,34,41,74,56,40,52,6,6
73,60,72,73,68,70,70,71,66,56,71,11,11
66,35,72,61,62,56,44,34,54,56,58,10,10
63,53,65,25,23,71,58,60,68,65,57,15,15
67,72,57,43,13,57,74,80,60,58,71,13,13
63,34,53,61,63,44,51,70,81,70,51,11,11
77,68,78,12,26,90,74,66,82,70,72,9,9
74,66,75,20,22,85,64,58,81,89,58,6,6
73,60,81,52,48,71,74,68,67,73,80,14,14
73,77,60,11,12,71,75,69,70,62,51,14,14
54,27,41,56,54,50,22,63,70,64,33,12,12
56,63,45,21,19,58,56,60,60,78,47,5,5
63,34,62,63,62,60,66,71,58,65,64,8,8
72,45,66,64,74,64,73,84,79,69,58,10,10
64,64,52,21,28,76,68,68,83,56,47,9,9
69,55,69,66,64,65,73,89,80,68,54,5,5
62,51,63,57,52,60,77,72,73,71,56,7,7
80,29,74,83,79,61,76,73,66,50,68,14,14
62,62,62,21,45,47,73,78,61,58,65,15,15
64,20,61,63,63,53,64,75,66,74,52,15,15
56,39,50,50,54,35,43,63,54,55,46,11,11
55,60,43,40,22,48,53,63,72,70,42,9,9
66,62,64,44,46,70,67,74,78,71,64,11,11
64,58,60,27,29,63,66,65,75,80,62,13,13
72,63,77,14,46,77,62,66,64,78,69,11,11
70,70,54,15,10,71,74,68,78,69,56,12,12
77,71,80,37,49,73,64,77,75,81,81,15,15
68,31,65,67,66,54,55,72,69,54,54,12,12
64,42,62,63,58,57,56,74,75,56,32,5,5
79,10,35,14,13,12,22,54,35,42,39,81,81
63,15,47,65,55,16,47,81,81,64,43,15,15
63,24,68,63,53,48,64,63,71,73,57,8,8
56,54,61,23,18,61,60,60,65,70,54,8,8
68,16,27,13,14,15,38,43,21,36,23,72,72
69,62,65,42,46,70,66,61,89,76,68,5,5
77,70,73,38,47,80,83,69,78,65,71,6,6
51,8,13,11,12,16,26,46,38,55,19,53,53
75,62,71,12,26,80,64,62,74,95,74,14,14
65,55,61,32,24,67,77,70,67,81,64,10,10
63,40,64,58,61,57,62,77,64,83,63,8,8
81,78,76,45,35,87,67,72,87,76,81,15,15
66,37,59,65,63,47,59,60,54,58,58,12,12
56,55,31,45,53,24,61,62,67,28,46,8,8
60,58,61,48,44,59,83,80,66,71,55,7,7
79,42,78,80,83,75,71,83,85,71,69,14,14
74,73,59,43,36,75,77,70,78,57,56,9,9
74,62,67,17,29,83,66,67,85,90,66,13,13
82,59,82,81,79,77,78,91,75,71,75,5,5
55,5,33,12,11,9,15,52,53,32,12,61,61
62,48,61,61,58,39,63,64,64,56,52,14,14
82,62,85,51,69,82,69,74,55,71,85,13,13
64,58,72,19,34,73,62,58,69,90,71,6,6
76,25,74,74,78,66,58,68,74,53,58,9,9
68,64,62,34,30,64,72,69,66,59,65,14,14
72,72,61,17,14,61,73,68,80,62,60,8,8
77,64,77,69,67,74,73,81,71,80,78,6,6
69,69,66,54,33,73,70,60,77,62,70,11,11
66,41,58,66,67,47,64,75,39,36,59,14,14
65,69,60,10,11,64,67,56,55,63,59,14,14
70,68,62,19,25,75,86,63,69,45,70,9,9
56,10,18,10,14,14,24,33,55,39,14,52,52
63,53,64,34,48,71,57,62,68,62,43,7,7
77,42,78,81,78,71,71,82,79,78,67,8,8
61,58,56,50,46,63,65,79,64,71,62,14,14
76,33,76,75,70,74,65,86,72,78,74,10,10
68,44,66,64,69,64,66,87,82,70,65,6,6
69,49,73,57,60,64,59,73,66,75,76,11,11
66,42,65,67,71,65,61,63,67,70,61,15,15
72,66,76,30,43,75,77,69,68,72,75,15,15
70,60,69,70,72,53,54,68,81,76,59,6,6
68,58,75,62,60,71,68,67,54,69,72,11,11
71,43,58,77,72,54,76,81,67,60,54,11,11
70,72,65,32,44,66,72,66,69,61,64,14,14
71,66,68,20,33,70,66,71,81,74,64,14,14
62,34,56,67,59,42,54,62,63,53,41,12,12
62,56,45,14,23,71,51,81,73,84,54,12,12
73,68,59,43,44,64,82,91,75,62,63,8,8
66,48,46,59,62,41,74,85,72,59,47,5,5
69,13,29,14,12,11,16,57,54,63,33,79,79
71,42,56,59,73,63,73,81,74,58,57,14,14
73,26,53,70,67,34,31,71,54,44,46,10,10
77,53,81,68,75,73,82,79,54,60,72,8,8
66,11,26,19,18,18,22,55,48,43,32,68,68
58,57,65,56,55,48,60,71,55,64,59,10,10
65,11,24,18,16,16,45,54,44,41,31,68,68
71,64,76,70,72,78,76,63,77,76,70,10,10
61,31,54,63,56,45,59,71,53,60,43,7,7
62,21,61,56,63,56,56,69,71,60,56,8,8
74,39,69,73,76,57,51,55,54,58,60,14,14
66,41,51,64,73,52,64,84,78,71,46,5,5
68,65,63,34,32,74,66,65,84,73,53,5,5
58,66,52,19,17,61,61,64,74,89,49,12,12
68,45,65,59,67,58,54,77,74,66,52,15,15
64,24,59,62,63,43,58,72,73,74,41,11,11
71,42,70,65,72,73,75,80,78,52,61,15,15
63,54,55,39,47,62,60,66,76,68,57,6,6
66,69,54,32,25,55,74,65,66,49,43,14,14
68,59,67,69,60,40,53,72,57,62,45,13,13
63,58,60,25,29,72,49,61,68,56,47,11,11
67,13,33,12,13,16,39,47,27,34,32,68,68
63,54,66,45,48,58,42,55,33,92,73,6,6
67,35,67,64,66,59,68,84,70,62,63,9,9
68,47,72,53,54,63,82,78,65,61,71,9,9
69,42,68,69,66,42,37,68,53,56,56,5,5
71,65,63,38,24,69,91,64,77,70,67,14,14
67,69,59,26,16,59,69,54,67,61,55,5,5
64,41,60,48,58,60,69,76,85,56,62,10,10
64,35,68,66,61,62,62,76,45,48,56,8,8
66,58,71,28,18,69,62,70,60,64,74,8,8
64,26,48,64,62,35,42,54,32,49,43,2,2
60,36,49,62,64,31,49,55,53,60,43,15,15
73,68,70,37,34,73,81,71,69,76,69,11,11
80,70,74,31,25,85,68,74,86,91,66,9,9
62,28,60,64,58,62,48,71,70,73,62,10,10
75,72,79,50,59,74,76,77,75,77,81,6,6
68,61,67,53,51,76,65,74,83,73,69,6,6
67,39,57,65,67,50,59,61,48,65,59,9,9
65,39,66,60,65,71,67,61,83,77,60,13,13
65,53,64,63,68,63,66,77,75,46,62,5,5
66,49,67,65,58,64,67,73,68,71,65,5,5
62,45,66,58,57,63,46,68,71,82,55,12,12
71,39,67,74,69,53,65,81,53,68,61,8,8
72,52,67,72,70,69,66,87,79,65,67,6,6
70,13,45,11,12,18,15,47,55,23,24,62,62
71,66,67,36,31,69,80,77,82,68,75,7,7
64,56,67,21,39,68,46,48,68,83,58,6,6
62,35,71,35,44,60,57,61,60,66,58,10,10
67,34,58,71,64,31,46,75,65,53,54,14,14
59,43,67,44,47,63,42,54,61,73,66,15,15
62,56,63,30,22,67,53,54,68,90,62,6,6
71,46,61,68,78,41,55,79,76,62,50,5,5
69,12,19,11,12,11,13,32,42,52,26,72,72
63,62,49,19,20,59,71,28,63,67,53,6,6
63,13,16,13,10,11,12,51,46,60,35,62,62
68,33,58,64,73,49,58,85,74,73,51,15,15
79,68,85,53,64,71,85,79,68,63,84,13,13
60,51,65,58,53,54,58,73,52,31,64,13,13
59,40,71,18,21,57,59,73,67,66,65,10,10
64,55,64,30,29,66,58,71,71,67,63,13,13
64,53,73,63,52,62,34,90,63,73,54,15,15
55,13,45,57,55,34,24,58,55,52,31,8,8
65,61,72,32,29,52,73,67,58,58,74,7,7
71,71,77,22,18,71,76,49,64,77,73,8,8
75,39,65,75,81,49,60,71,68,57,58,8,8
69,44,66,67,66,67,74,81,80,71,64,8,8
66,61,68,45,39,68,69,72,73,68,68,9,9
61,14,15,10,13,13,12,38,41,52,37,61,61
65,39,70,67,64,54,72,81,73,58,35,14,14
81,64,73,77,82,81,68,87,81,77,68,6,6
65,44,64,63,64,65,62,75,70,71,53,5,5
62,43,59,62,65,25,51,75,53,62,55,8,8
71,72,64,15,11,83,72,59,73,84,64,6,6
59,36,60,55,54,53,49,91,72,74,52,13,13
58,53,53,53,59,61,61,73,76,56,50,15,15
65,34,61,65,63,24,46,72,62,59,56,6,6
61,33,46,54,58,43,68,77,78,63,49,9,9
60,47,51,24,36,65,72,58,73,63,51,14,14
70,58,71,68,68,71,70,77,76,84,64,9,9
72,45,66,69,71,60,28,69,62,56,54,6,6
65,19,57,64,61,35,41,61,45,46,50,6,6
71,68,68,30,34,72,80,67,80,77,69,13,13
58,20,54,57,55,20,38,64,50,40,34,10,10
79,46,50,82,84,40,65,55,55,43,50,8,8
72,33,68,70,73,58,65,70,74,59,56,14,14
78,83,75,15,12,85,79,71,90,57,73,7,7
62,11,33,13,14,12,45,52,44,54,33,66,66
63,61,65,64,63,60,61,71,63,62,58,6,6
85,80,86,62,63,83,80,79,73,60,86,9,9
56,26,48,58,56,17,51,61,53,65,45,9,9
70,72,56,14,14,73,71,79,82,72,66,7,7
58,61,56,11,12,56,58,71,65,82,55,15,15
64,14,28,12,8,12,36,56,31,35,24,64,64
76,43,68,81,87,63,65,82,69,53,55,6,6
82,66,73,56,55,85,80,84,86,91,77,6,6
71,68,63,21,37,70,76,63,72,58,61,8,8
65,47,66,66,62,61,73,70,73,51,56,8,8
58,35,65,39,45,52,38,66,70,80,64,7,7
80,32,74,80,78,43,90,60,78,50,58,14,14
54,66,61,19,18,49,62,61,61,58,49,6,6
73,44,56,73,70,47,61,62,60,42,56,11,11
56,51,55,38,23,43,60,62,58,59,63,9,9
60,33,70,40,47,53,64,81,62,72,65,6,6
68,64,74,62,69,69,71,71,73,63,71,6,6
70,55,76,72,65,73,67,76,75,78,66,14,14
60,37,56,55,55,46,49,77,70,63,60,9,9
74,72,72,26,32,76,78,74,69,70,70,6,6
72,22,66,74,73,33,47,71,68,34,20,6,6
72,73,66,19,13,66,81,59,83,70,55,5,5
62,38,59,21,30,66,64,76,86,85,50,13,13
68,12,23,13,13,13,15,52,54,68,30,79,79
75,78,75,58,39,73,72,71,74,71,74,8,8
71,66,67,18,16,81,57,54,88,93,68,5,5
61,54,62,25,40,68,61,62,58,76,65,14,14
72,44,70,71,73,63,56,79,76,70,63,15,15
64,40,58,67,66,63,51,74,70,71,59,5,5
72,31,40,81,70,38,44,77,60,64,54,11,11
67,62,57,29,42,60,80,65,63,73,59,12,12
69,56,64,16,24,74,47,66,91,73,67,5,5
72,63,67,27,31,70,79,74,76,50,68,12,12
77,70,74,18,35,87,75,67,91,81,75,10,10
66,24,63,66,64,52,60,65,53,51,52,9,9
60,62,58,23,19,63,61,68,73,72,55,13,13
64,70,48,18,18,65,72,56,72,83,46,2,2
71,50,66,73,68,60,71,83,59,42,57,8,8
71,65,67,28,27,74,74,70,94,74,50,8,8
80,54,77,79,82,78,78,89,83,74,68,5,5
70,60,76,71,70,63,66,70,72,71,48,10,10
64,54,64,59,56,62,79,70,59,68,65,11,11
68,35,68,64,68,58,65,78,64,67,57,11,11
75,64,76,62,68,75,70,75,75,75,73,6,6
67,61,71,66,63,68,65,78,72,57,63,5,5
75,68,77,42,37,71,71,76,72,70,77,15,15
65,39,65,67,65,62,60,72,68,72,65,12,12
78,78,69,40,43,87,77,76,88,74,67,8,8
60,58,55,46,42,62,59,60,82,73,53,8,8
60,61,55,17,19,47,62,54,64,45,61,12,12
64,49,63,55,62,45,81,86,72,61,53,12,12
63,28,48,64,52,38,36,56,55,57,58,8,8
62,23,39,63,54,17,23,34,50,31,45,6,6
58,41,64,49,65,64,55,77,81,80,61,7,7
59,13,31,14,13,12,32,32,52,56,31,58,58
68,59,67,65,57,65,70,83,70,70,67,11,11
66,31,62,76,65,63,59,79,72,62,36,13,13
74,16,29,12,11,19,35,46,40,44,32,74,74
66,40,66,68,62,50,58,82,67,59,50,6,6
71,66,70,11,26,79,73,74,77,67,69,11,11
61,63,53,15,14,58,66,70,73,71,54,12,12
70,38,55,65,69,49,81,69,75,61,41,9,9
75,58,77,60,75,75,77,79,79,74,70,13,13
58,11,33,11,15,12,27,52,57,46,19,61,61
57,56,43,11,17,65,58,60,72,53,51,8,8
66,36,69,63,65,53,48,82,61,64,49,8,8
55,44,63,50,45,53,67,75,65,62,52,7,7
66,51,70,63,64,59,66,75,74,65,63,9,9
58,69,50,46,39,37,68,56,50,33,61,7,7
72,69,68,30,32,73,72,71,88,56,70,12,12
64,51,61,64,66,42,56,72,33,51,44,7,7
70,44,60,66,72,64,56,76,77,45,60,10,10
72,55,80,55,56,64,57,69,66,70,78,12,12
74,64,83,43,42,79,66,64,65,58,81,9,9
74,28,54,75,80,44,61,71,55,59,59,11,11
71,43,56,67,72,66,60,86,78,70,63,7,7
73,58,66,59,68,62,68,85,78,58,58,9,9
69,53,67,67,70,66,78,73,78,74,66,12,12
65,24,62,64,65,39,55,70,73,69,47,7,7
65,48,65,54,58,59,72,78,67,73,66,12,12
61,54,61,23,25,63,56,64,77,76,58,11,11
70,64,70,27,31,70,68,71,82,92,66,15,15
72,27,66,76,69,44,54,63,53,56,37,9,9
72,19,62,71,71,64,46,78,76,42,47,6,6
68,67,68,17,19,65,69,72,64,50,72,15,15
47,11,19,3,11,9,23,34,52,38,36,51,51
57,6,10,7,6,7,16,52,33,30,32,67,67
63,14,61,64,67,53,63,91,62,81,61,7,7
65,68,66,64,55,71,73,70,66,70,60,11,11
71,51,70,64,74,68,75,75,76,67,70,10,10
69,25,68,70,68,67,70,73,77,70,65,6,6
63,22,63,71,59,49,39,73,62,61,38,12,12
66,11,29,11,14,14,43,51,48,57,32,59,59
61,64,62,22,22,45,60,53,84,64,44,12,12
57,37,60,50,49,58,59,81,64,63,34,8,8
68,24,65,66,67,60,74,67,72,71,52,14,14
64,58,70,41,48,65,74,78,69,65,62,14,14
64,14,18,11,14,13,24,52,46,32,35,70,70
67,61,67,52,55,65,71,64,67,80,63,6,6
54,11,31,11,12,13,30,48,57,32,32,33,33
65,12,11,13,12,11,23,44,48,62,35,68,68
77,43,60,82,78,50,68,62,57,56,48,6,6
69,64,68,34,41,74,69,59,67,74,65,15,15
69,24,64,71,66,57,64,77,67,38,53,8,8
65,60,59,21,21,73,58,68,74,74,54,14,14
68,60,65,75,59,64,68,62,64,62,63,14,14
66,47,70,67,62,61,79,68,63,61,67,13,13
63,41,57,63,64,45,31,72,65,58,55,7,7
64,56,66,15,22,68,60,51,61,81,64,9,9
68,58,72,65,61,70,67,72,69,72,70,9,9
60,60,41,11,20,61,66,57,71,55,54,10,10
67,40,70,54,56,49,57,83,55,66,60,6,6
70,65,72,38,41,71,69,34,52,76,73,5,5
61,28,56,64,58,43,40,71,71,59,44,11,11
79,76,74,38,31,82,82,68,83,71,73,9,9
76,14,11,12,11,13,22,51,65,67,32,82,82
67,32,64,66,68,56,58,83,64,62,58,13,13
64,63,59,13,23,59,63,60,83,81,46,13,13
63,39,50,63,60,40,66,63,67,64,50,8,8
72,74,58,22,29,60,76,80,79,60,63,5,5
61,9,30,11,18,13,41,56,50,30,35,63,63
51,34,49,46,53,53,49,62,66,59,61,10,10
72,51,78,46,51,64,82,81,66,85,76,8,8
60,37,54,54,60,49,59,82,54,80,47,11,11
76,12,26,13,12,16,28,50,58,68,33,81,81
69,67,56,31,44,74,75,70,68,65,65,7,7
68,31,62,64,71,52,68,81,63,43,49,5,5
70,72,76,53,55,73,68,72,68,73,74,15,15
67,74,58,23,13,62,73,77,69,67,67,13,13
64,62,70,41,62,62,72,70,58,66,63,13,13
66,15,64,65,71,58,48,84,60,65,52,15,15
67,63,71,57,52,68,67,83,66,60,71,12,12
60,57,58,37,34,51,71,90,52,46,66,13,13
72,76,63,23,16,73,75,74,76,67,64,11,11
78,25,62,82,79,37,64,67,65,55,55,12,12
61,21,60,63,61,46,44,64,69,74,37,11,11
72,67,67,13,30,75,76,82,87,71,66,12,12
63,35,67,60,65,64,49,67,70,60,51,6,6
76,75,68,32,24,77,84,76,86,58,67,7,7
65,22,62,63,70,64,40,67,73,54,52,9,9
76,39,72,78,76,63,62,77,69,66,64,10,10
81,60,79,77,77,69,86,83,72,55,72,6,6
79,45,70,80,77,56,63,68,74,62,39,6,6
68,50,68,70,75,57,58,85,68,78,60,13,13
74,60,76,58,68,79,74,89,78,69,70,14,14
71,42,64,76,72,52,51,67,69,64,49,8,8
66,69,53,28,32,71,72,61,76,69,57,8,8
64,57,74,38,48,62,67,71,73,53,77,15,15
62,21,44,66,61,50,49,72,66,40,52,8,8
70,72,63,23,22,65,72,69,68,72,71,14,14
75,10,27,19,18,19,23,50,33,48,36,79,79
64,64,73,54,55,67,74,90,76,60,59,15,15
74,23,58,70,77,31,63,76,78,60,57,9,9
71,20,58,73,67,36,64,80,60,64,36,12,12
61,49,65,55,49,61,58,77,70,56,67,9,9
73,26,62,74,75,52,46,79,76,75,57,5,5
64,65,59,17,23,65,67,68,82,61,44,9,9
75,66,65,34,32,85,71,79,83,76,66,8,8
66,38,59,68,75,58,46,86,73,80,54,15,15
72,12,29,16,7,15,44,30,50,30,32,74,74
58,58,64,58,53,55,55,62,65,60,53,10,10
70,68,68,19,22,83,59,61,77,89,60,13,13
72,32,56,77,71,29,48,64,53,64,46,15,15
72,27,59,73,71,30,38,73,65,67,52,6,6
68,52,72,32,20,72,59,80,69,81,69,5,5
71,76,74,24,14,72,73,61,64,67,66,13,13
65,36,68,72,70,64,55,74,86,70,59,8,8
64,31,48,64,62,40,52,61,68,57,50,9,9
69,55,69,34,33,79,55,74,79,79,65,7,7
68,68,65,23,28,64,67,86,77,67,60,6,6
77,55,85,49,53,75,71,75,67,81,85,11,11
74,58,76,62,76,72,73,87,73,69,67,13,13
68,50,65,55,61,62,78,93,86,75,63,13,13
63,42,64,52,58,60,70,79,64,63,62,7,7
66,50,74,50,50,64,70,69,63,61,70,14,14
69,64,65,32,36,65,66,88,84,63,64,13,13
68,9,21,19,9,15,41,51,54,48,36,67,67
72,22,57,72,74,41,58,68,34,48,51,5,5
80,15,63,85,83,45,68,65,69,49,58,8,8
66,38,55,64,62,36,61,64,55,54,50,8,8
73,40,70,70,79,70,69,79,77,59,44,6,6
81,55,76,78,82,74,71,86,82,65,77,12,12
84,78,86,68,80,84,72,88,80,76,84,14,14
67,24,60,61,69,60,54,74,71,74,52,13,13
79,42,76,74,80,76,74,88,86,68,72,7,7
77,58,80,52,68,83,84,76,74,70,78,11,11
75,52,63,65,78,82,65,87,79,54,58,6,6
77,76,77,21,23,86,75,73,76,75,75,15,15
71,38,65,68,75,62,63,84,72,89,58,13,13
79,56,73,79,82,68,59,92,89,71,72,14,14
74,62,74,37,20,77,78,71,69,75,73,8,8
62,56,42,31,19,42,77,73,60,42,51,9,9
65,17,55,65,63,43,34,74,74,53,55,13,13
62,49,60,21,17,61,60,72,90,71,56,9,9
63,12,23,12,14,14,23,32,54,53,32,67,67
67,66,68,40,37,68,67,82,77,62,62,15,15
69,60,74,57,57,70,70,75,72,78,77,15,15
77,14,38,14,15,12,14,40,54,40,38,79,79
64,36,46,62,62,39,46,55,53,50,56,12,12
72,13,21,15,14,12,25,37,41,41,35,73,73
71,45,68,70,73,46,70,71,54,58,57,8,8
58,11,12,11,12,12,14,37,54,26,31,61,61
76,10,38,12,15,13,44,54,59,65,35,78,78
71,70,78,12,35,71,64,72,74,70,67,10,10
78,32,69,80,82,48,62,75,70,62,58,11,11
72,60,67,44,53,80,78,75,82,81,63,15,15
75,76,68,32,47,81,74,84,91,95,65,11,11
67,24,66,65,66,46,37,68,53,46,49,7,7
65,63,64,31,21,69,65,67,76,66,61,7,7
58,29,55,57,58,47,31,86,76,58,37,14,14
66,39,67,62,64,58,59,70,68,81,51,13,13
73,63,76,59,56,78,78,75,75,67,75,5,5
69,46,74,50,51,80,61,80,77,87,77,11,11
55,29,57,51,56,38,50,57,64,65,42,10,10
74,66,76,17,11,76,72,92,75,86,76,14,14
63,27,57,61,56,37,51,67,29,61,50,11,11
62,29,53,61,56,47,54,79,73,49,34,13,13
68,67,65,23,10,60,69,70,68,53,59,7,7
60,31,68,60,50,36,68,64,60,72,77,13,13
56,30,65,51,60,48,49,59,62,56,62,14,14
60,21,62,59,57,21,52,60,62,66,48,13,13
72,44,72,74,70,58,55,73,70,55,62,7,7
73,75,62,25,22,68,76,60,58,70,66,6,6
72,67,69,38,34,75,61,70,90,81,70,13,13
66,12,11,12,11,13,11,30,45,52,21,67,67
58,54,47,18,15,71,62,61,83,82,51,6,6
